foodId,userId,rating
51,39,4
52,39,3
53,39,4
54,39,3
55,39,2
56,39,2
57,39,1
58,39,1
59,39,1
60,39,1
1,40,2
2,40,2
3,40,4
4,40,4
5,40,4
6,40,5
7,40,5
8,40,4
9,40,2
10,40,3
11,40,3
12,40,3
13,40,2
14,40,1
15,40,1
16,40,5
17,40,2
18,40,3
19,40,4
20,40,4
21,40,5
22,40,5
23,40,3
24,40,3
25,40,2
26,40,1
27,40,5
28,40,1
29,40,1
30,40,1
31,40,1
32,40,1
33,40,3
34,40,4
35,40,4
36,40,2
37,40,2
38,40,3
39,40,5
40,40,5
41,40,1
42,40,2
43,40,5
44,40,2
45,40,1
46,40,3
47,40,3
48,40,4
49,40,4
50,40,5
51,40,2
52,40,3
53,40,4
54,40,1
55,40,5
56,40,3
57,40,5
58,40,4
59,40,2
60,40,1
1,41,4
2,41,2
3,41,3
4,41,3
5,41,3
6,41,4
7,41,5
8,41,5
9,41,5
10,41,5
11,41,5
12,41,1
13,41,2
14,41,3
15,41,4
16,41,4
17,41,3
18,41,2
19,41,5
20,41,2
21,41,1
22,41,2
23,41,4
24,41,2
25,41,4
26,41,3
27,41,1
28,41,1
29,41,1
30,41,1
31,41,2
32,41,3
33,41,5
34,41,1
35,41,5
36,41,4
37,41,3
38,41,4
39,41,2
40,41,1
41,41,2
42,41,4
43,41,4
44,41,2
45,41,1
46,41,3
47,41,3
48,41,5
49,41,5
50,41,1
51,41,1
52,41,5
53,41,5
54,41,4
55,41,4
56,41,3
57,41,1
58,41,2
59,41,2
60,41,3
1,42,1
2,42,2
3,42,2
4,42,2
5,42,2
6,42,2
7,42,5
8,42,1
9,42,5
10,42,4
11,42,4
12,42,1
13,42,4
14,42,5
15,42,5
16,42,1
17,42,1
18,42,3
19,42,5
20,42,4
21,42,1
22,42,2
23,42,4
24,42,5
25,42,3
26,42,4
27,42,3
28,42,3
29,42,3
30,42,3
31,42,5
32,42,2
33,42,4
34,42,1
35,42,2
36,42,3
37,42,1
38,42,4
39,42,5
40,42,3
41,42,4
42,42,1
43,42,1
44,42,5
45,42,2
46,42,2
47,42,3
48,42,3
49,42,4
50,42,5
51,42,4
52,42,2
53,42,5
54,42,5
55,42,2
56,42,1
57,42,1
58,42,3
59,42,4
60,42,3
1,43,3
2,43,4
3,43,4
4,43,2
5,43,4
6,43,2
7,43,4
8,43,3
9,43,4
10,43,3
11,43,2
12,43,4
13,43,2
14,43,3
15,43,4
16,43,2
17,43,2
18,43,4
19,43,3
20,43,1
21,43,1
22,43,1
23,43,2
24,43,3
25,43,4
26,43,3
27,43,2
28,43,1
29,43,1
30,43,2
31,43,4
32,43,2
33,43,4
34,43,1
35,43,3
36,43,1
37,43,1
38,43,3
39,43,2
40,43,1
41,43,1
42,43,3
43,43,3
44,43,4
45,43,4
46,43,4
47,43,2
48,43,2
49,43,1
50,43,3
51,43,4
52,43,3
53,43,2
54,43,4
55,43,4
56,43,4
57,43,1
58,43,2
59,43,2
60,43,2
1,44,1
2,44,2
3,44,2
4,44,1
5,44,3
6,44,3
7,44,5
8,44,2
9,44,5
10,44,4
11,44,5
12,44,5
13,44,1
14,44,5
15,44,4
16,44,2
17,44,2
18,44,3
19,44,4
20,44,1
21,44,3
22,44,3
23,44,2
24,44,5
25,44,2
26,44,4
27,44,4
28,44,3
29,44,4
30,44,1
31,44,4
32,44,3
33,44,5
34,44,2
35,44,4
36,44,1
37,44,1
38,44,5
39,44,3
40,44,2
41,44,2
42,44,5
43,44,4
44,44,4
45,44,2
46,44,1
47,44,1
48,44,3
49,44,3
50,44,5
51,44,5
52,44,4
53,44,4
54,44,3
55,44,5
56,44,2
57,44,1
58,44,3
59,44,1
60,44,2
1,45,4
2,45,2
3,45,5
4,45,4
5,45,5
6,45,4
7,45,4
8,45,5
9,45,2
10,45,3
11,45,3
12,45,2
13,45,2
14,45,1
15,45,1
16,45,4
17,45,5
18,45,3
19,45,3
20,45,2
21,45,5
22,45,5
23,45,1
24,45,1
25,45,4
26,45,3
27,45,1
28,45,2
29,45,1
30,45,3
31,45,2
32,45,5
33,45,5
34,45,1
35,45,1
36,45,4
37,45,2
38,45,4
39,45,3
40,45,3
41,45,4
42,45,5
43,45,5
44,45,2
45,45,2
46,45,4
47,45,1
48,45,3
49,45,1
50,45,3
51,45,3
52,45,4
53,45,4
54,45,1
55,45,5
56,45,1
57,45,2
58,45,2
59,45,5
60,45,3
1,46,2
2,46,4
3,46,1
4,46,1
5,46,4
6,46,3
7,46,5
8,46,4
9,46,3
10,46,5
11,46,5
12,46,5
13,46,4
14,46,2
15,46,3
16,46,3
17,46,1
18,46,2
19,46,2
20,46,3
21,46,1
22,46,1
23,46,1
24,46,5
25,46,4
26,46,2
27,46,3
28,46,5
29,46,2
30,46,4
31,46,3
32,46,5
33,46,5
34,46,4
35,46,4
36,46,3
37,46,2
38,46,2
39,46,1
40,46,1
41,46,2
42,46,4
43,46,5
44,46,4
45,46,1
46,46,2
47,46,3
48,46,3
49,46,1
50,46,5
51,46,5
52,46,3
53,46,2
54,46,1
55,46,5
56,46,2
57,46,1
58,46,4
59,46,3
60,46,4
1,47,3
2,47,4
3,47,5
4,47,5
5,47,5
6,47,2
7,47,4
8,47,3
9,47,5
10,47,5
11,47,3
12,47,5
13,47,5
14,47,4
15,47,4
16,47,2
17,47,4
18,47,4
19,47,3
20,47,3
21,47,3
22,47,3
23,47,2
24,47,2
25,47,3
26,47,5
27,47,2
28,47,3
29,47,3
30,47,3
31,47,5
32,47,2
33,47,5
34,47,1
35,47,3
36,47,4
37,47,2
38,47,3
39,47,4
40,47,1
41,47,5
42,47,3
43,47,2
44,47,5
45,47,3
46,47,4
47,47,4
48,47,2
49,47,1
50,47,3
51,47,5
52,47,2
53,47,4
54,47,1
55,47,4
56,47,2
57,47,1
58,47,2
59,47,2
60,47,2
1,48,5
2,48,5
3,48,5
4,48,1
5,48,1
6,48,2
7,48,3
8,48,1
9,48,4
10,48,3
11,48,1
12,48,2
13,48,3
14,48,3
15,48,3
16,48,1
17,48,1
18,48,4
19,48,2
20,48,5
21,48,1
22,48,2
23,48,4
24,48,4
25,48,1
26,48,1
27,48,1
28,48,3
29,48,2
30,48,3
31,48,4
32,48,5
33,48,5
34,48,4
35,48,1
36,48,3
37,48,1
38,48,2
39,48,2
40,48,3
41,48,4
42,48,4
43,48,5
44,48,2
45,48,3
46,48,3
47,48,2
48,48,1
49,48,1
50,48,5
51,48,5
52,48,4
53,48,3
54,48,5
55,48,3
56,48,2
57,48,2
58,48,4
59,48,1
60,48,1
1,49,2
2,49,2
3,49,3
4,49,1
5,49,3
6,49,3
7,49,5
8,49,1
9,49,5
10,49,3
11,49,4
12,49,4
13,49,5
14,49,5
15,49,4
16,49,1
17,49,2
18,49,3
19,49,4
20,49,4
21,49,1
22,49,1
23,49,2
24,49,3
25,49,1
26,49,2
27,49,5
28,49,5
29,49,2
30,49,4
31,49,3
32,49,3
33,49,4
34,49,2
35,49,5
36,49,2
37,49,1
38,49,5
39,49,4
40,49,1
41,49,1
42,49,4
43,49,5
44,49,3
45,49,3
46,49,2
47,49,2
48,49,1
49,49,4
50,49,5
51,49,4
52,49,3
53,49,5
54,49,3
55,49,5
56,49,4
57,49,2
58,49,2
59,49,1
60,49,1
1,50,1
2,50,2
3,50,1
4,50,2
5,50,3
6,50,1
7,50,2
8,50,3
9,50,1
10,50,3
11,50,2
12,50,3
13,50,1
14,50,2
15,50,1
16,50,3
17,50,2
18,50,3
19,50,1
20,50,3
21,50,4
22,50,4
23,50,4
24,50,4
25,50,4
26,50,4
27,50,4
28,50,3
29,50,2
30,50,3
31,50,2
32,50,1
33,50,2
34,50,3
35,50,4
36,50,2
37,50,3
38,50,3
39,50,1
40,50,4
41,50,1
42,50,4
43,50,3
44,50,2
45,50,4
46,50,3
47,50,2
48,50,1
49,50,2
50,50,3
51,50,1
52,50,3
53,50,2
54,50,3
55,50,2
56,50,1
57,50,4
58,50,3
59,50,2
60,50,3
1,51,5
2,51,3
3,51,4
4,51,4
5,51,2
6,51,2
7,51,4
8,51,3
9,51,5
10,51,4
11,51,2
12,51,5
13,51,5
14,51,3
15,51,3
16,51,4
17,51,1
18,51,4
19,51,5
20,51,3
21,51,1
22,51,1
23,51,1
24,51,5
25,51,1
26,51,1
27,51,3
28,51,1
29,51,2
30,51,2
31,51,5
32,51,4
33,51,5
34,51,3
35,51,4
36,51,2
37,51,1
38,51,3
39,51,2
40,51,1
41,51,3
42,51,3
43,51,5
44,51,2
45,51,5
46,51,2
47,51,1
48,51,4
49,51,1
50,51,4
51,51,5
52,51,3
53,51,5
54,51,4
55,51,4
56,51,1
57,51,2
58,51,3
59,51,1
60,51,2
1,52,4
2,52,4
3,52,4
4,52,3
5,52,3
6,52,3
7,52,3
8,52,2
9,52,4
10,52,3
11,52,4
12,52,4
13,52,3
14,52,3
15,52,3
16,52,3
17,52,3
18,52,4
19,52,3
20,52,2
21,52,2
22,52,2
23,52,3
24,52,4
25,52,3
26,52,3
27,52,3
28,52,2
29,52,3
30,52,3
31,52,3
32,52,4
33,52,4
34,52,2
35,52,3
36,52,3
37,52,3
38,52,4
39,52,2
40,52,2
41,52,3
42,52,4
43,52,4
44,52,4
45,52,4
46,52,3
47,52,3
48,52,3
49,52,3
50,52,3
51,52,4
52,52,4
53,52,4
54,52,3
55,52,4
56,52,3
57,52,3
58,52,3
59,52,2
60,52,2
1,53,3
2,53,4
3,53,3
4,53,3
5,53,3
6,53,3
7,53,5
8,53,3
9,53,5
10,53,5
11,53,4
12,53,5
13,53,5
14,53,4
15,53,4
16,53,4
17,53,1
18,53,2
19,53,3
20,53,3
21,53,1
22,53,3
23,53,3
24,53,4
25,53,3
26,53,2
27,53,3
28,53,5
29,53,5
30,53,5
31,53,5
32,53,4
33,53,4
34,53,5
35,53,4
36,53,3
37,53,2
38,53,4
39,53,3
40,53,2
41,53,4
42,53,5
43,53,4
44,53,3
45,53,4
46,53,5
47,53,3
48,53,3
49,53,3
50,53,5
51,53,5
52,53,5
53,53,4
54,53,5
55,53,5
56,53,3
57,53,4
58,53,2
59,53,2
60,53,4
1,54,1
2,54,2
3,54,2
4,54,2
5,54,2
6,54,2
7,54,5
8,54,1
9,54,5
10,54,4
11,54,4
12,54,1
13,54,4
14,54,5
15,54,5
16,54,1
17,54,1
18,54,3
19,54,5
20,54,4
21,54,1
22,54,2
23,54,4
24,54,5
25,54,3
26,54,4
27,54,3
28,54,3
29,54,3
30,54,3
31,54,5
32,54,2
33,54,4
34,54,1
35,54,2
36,54,3
37,54,1
38,54,4
39,54,5
40,54,3
41,54,4
42,54,1
43,54,1
44,54,5
45,54,2
46,54,2
47,54,3
48,54,3
49,54,4
50,54,5
51,54,4
52,54,2
53,54,5
54,54,5
55,54,2
56,54,1
57,54,1
58,54,3
59,54,4
60,54,3
1,55,3
2,55,4
3,55,5
4,55,4
5,55,3
6,55,5
7,55,5
8,55,3
9,55,5
10,55,5
11,55,5
12,55,5
13,55,3
14,55,2
15,55,3
16,55,4
17,55,3
18,55,4
19,55,5
20,55,3
21,55,3
22,55,4
23,55,4
24,55,3
25,55,3
26,55,1
27,55,5
28,55,5
29,55,1
30,55,3
31,55,3
32,55,4
33,55,4
34,55,5
35,55,5
36,55,2
37,55,4
38,55,4
39,55,5
40,55,3
41,55,1
42,55,5
43,55,4
44,55,2
45,55,2
46,55,3
47,55,3
48,55,3
49,55,3
50,55,4
51,55,5
52,55,5
53,55,5
54,55,4
55,55,5
56,55,3
57,55,3
58,55,4
59,55,1
60,55,2
1,56,2
2,56,4
3,56,3
4,56,3
5,56,3
6,56,2
7,56,4
8,56,3
9,56,3
10,56,3
11,56,3
12,56,3
13,56,2
14,56,3
15,56,4
16,56,1
17,56,3
18,56,2
19,56,2
20,56,3
21,56,1
22,56,3
23,56,2
24,56,3
25,56,3
26,56,1
27,56,2
28,56,2
29,56,2
30,56,2
31,56,3
32,56,3
33,56,4
34,56,2
35,56,2
36,56,3
37,56,2
38,56,4
39,56,3
40,56,2
41,56,4
42,56,4
43,56,4
44,56,4
45,56,4
46,56,4
47,56,4
48,56,4
49,56,4
50,56,4
51,56,4
52,56,4
53,56,3
54,56,4
55,56,3
56,56,4
57,56,2
58,56,3
59,56,2
60,56,2
1,57,1
2,57,5
3,57,5
4,57,4
5,57,4
6,57,4
7,57,4
8,57,3
9,57,4
10,57,5
11,57,5
12,57,5
13,57,5
14,57,3
15,57,4
16,57,3
17,57,3
18,57,4
19,57,4
20,57,3
21,57,3
22,57,3
23,57,3
24,57,2
25,57,4
26,57,3
27,57,4
28,57,4
29,57,5
30,57,5
31,57,3
32,57,4
33,57,5
34,57,4
35,57,5
36,57,3
37,57,4
38,57,4
39,57,4
40,57,4
41,57,3
42,57,5
43,57,5
44,57,3
45,57,3
46,57,3
47,57,4
48,57,5
49,57,4
50,57,4
51,57,3
52,57,3
53,57,4
54,57,4
55,57,5
56,57,5
57,57,5
58,57,4
59,57,4
60,57,3
1,58,5
2,58,4
3,58,5
4,58,3
5,58,4
6,58,2
7,58,4
8,58,1
9,58,3
10,58,3
11,58,2
12,58,2
13,58,3
14,58,4
15,58,5
16,58,1
17,58,1
18,58,5
19,58,5
20,58,5
21,58,1
22,58,3
23,58,3
24,58,5
25,58,3
26,58,1
27,58,5
28,58,5
29,58,5
30,58,1
31,58,4
32,58,3
33,58,5
34,58,5
35,58,5
36,58,2
37,58,4
38,58,5
39,58,4
40,58,3
41,58,1
42,58,5
43,58,5
44,58,5
45,58,5
46,58,3
47,58,5
48,58,3
49,58,4
50,58,5
51,58,5
52,58,5
53,58,5
54,58,5
55,58,5
56,58,5
57,58,5
58,58,5
59,58,3
60,58,5
1,59,4
2,59,4
3,59,4
4,59,4
5,59,4
6,59,3
7,59,4
8,59,3
9,59,4
10,59,4
11,59,4
12,59,3
13,59,4
14,59,5
15,59,4
16,59,3
17,59,4
18,59,5
19,59,4
20,59,4
21,59,2
22,59,3
23,59,4
24,59,4
25,59,4
26,59,4
27,59,3
28,59,4
29,59,4
30,59,4
31,59,5
32,59,4
33,59,5
34,59,4
35,59,4
36,59,5
37,59,3
38,59,4
39,59,3
40,59,3
41,59,3
42,59,4
43,59,5
44,59,5
45,59,5
46,59,4
47,59,4
48,59,4
49,59,3
50,59,4
51,59,5
52,59,5
53,59,5
54,59,5
55,59,5
56,59,3
57,59,4
58,59,3
59,59,2
60,59,2
1,60,3
2,60,3
3,60,5
4,60,3
5,60,5
6,60,3
7,60,4
8,60,5
9,60,3
10,60,5
11,60,3
12,60,5
13,60,5
14,60,4
15,60,3
16,60,3
17,60,2
18,60,4
19,60,1
20,60,3
21,60,3
22,60,2
23,60,2
24,60,3
25,60,1
26,60,1
27,60,5
28,60,3
29,60,5
30,60,1
31,60,3
32,60,3
33,60,5
34,60,4
35,60,5
36,60,3
37,60,3
38,60,4
39,60,3
40,60,4
41,60,1
42,60,5
43,60,5
44,60,5
45,60,5
46,60,5
47,60,4
48,60,4
49,60,5
50,60,5
51,60,3
52,60,5
53,60,5
54,60,3
55,60,4
56,60,4
57,60,4
58,60,2
59,60,2
60,60,3
1,61,3
2,61,3
3,61,3
4,61,3
5,61,4
6,61,4
7,61,3
8,61,5
9,61,4
10,61,2
11,61,4
12,61,5
13,61,5
14,61,2
15,61,4
16,61,4
17,61,2
18,61,4
19,61,3
20,61,4
21,61,3
22,61,3
23,61,3
24,61,4
25,61,3
26,61,4
27,61,4
28,61,4
29,61,5
30,61,4
31,61,3
32,61,4
33,61,3
34,61,5
35,61,5
36,61,3
37,61,2
38,61,3
39,61,4
40,61,3
41,61,3
42,61,4
43,61,4
44,61,3
45,61,3
46,61,2
47,61,4
48,61,5
49,61,3
50,61,3
51,61,5
52,61,5
53,61,4
54,61,3
55,61,3
56,61,4
57,61,2
58,61,2
59,61,2
60,61,1
1,62,2
2,62,3
3,62,3
4,62,3
5,62,3
6,62,4
7,62,4
8,62,4
9,62,5
10,62,4
11,62,5
12,62,5
13,62,2
14,62,4
15,62,4
16,62,2
17,62,2
18,62,3
19,62,4
20,62,3
21,62,2
22,62,2
23,62,4
24,62,4
25,62,4
26,62,2
27,62,2
28,62,3
29,62,3
30,62,3
31,62,5
32,62,4
33,62,5
34,62,2
35,62,4
36,62,3
37,62,3
38,62,4
39,62,3
40,62,3
41,62,5
42,62,3
43,62,5
44,62,4
45,62,5
46,62,5
47,62,4
48,62,4
49,62,3
50,62,4
51,62,5
52,62,4
53,62,3
54,62,5
55,62,4
56,62,3
57,62,4
58,62,3
59,62,3
60,62,3
1,63,1
2,63,1
3,63,4
4,63,4
5,63,1
6,63,2
7,63,4
8,63,2
9,63,4
10,63,4
11,63,4
12,63,4
13,63,4
14,63,4
15,63,4
16,63,1
17,63,4
18,63,3
19,63,4
20,63,2
21,63,4
22,63,2
23,63,2
24,63,2
25,63,2
26,63,2
27,63,4
28,63,2
29,63,4
30,63,4
31,63,4
32,63,4
33,63,4
34,63,2
35,63,4
36,63,4
37,63,2
38,63,4
39,63,2
40,63,4
41,63,4
42,63,4
43,63,4
44,63,4
45,63,4
46,63,4
47,63,4
48,63,4
49,63,4
50,63,4
51,63,4
52,63,4
53,63,4
54,63,4
55,63,4
56,63,4
57,63,4
58,63,4
59,63,4
60,63,4
1,64,2
2,64,3
3,64,3
4,64,3
5,64,3
6,64,3
7,64,4
8,64,1
9,64,4
10,64,4
11,64,4
12,64,2
13,64,2
14,64,4
15,64,4
16,64,1
17,64,1
18,64,4
19,64,4
20,64,2
21,64,1
22,64,3
23,64,2
24,64,3
25,64,4
26,64,2
27,64,3
28,64,2
29,64,1
30,64,2
31,64,4
32,64,4
33,64,4
34,64,2
35,64,2
36,64,3
37,64,2
38,64,3
39,64,1
40,64,2
41,64,4
42,64,2
43,64,3
44,64,1
45,64,3
46,64,3
47,64,3
48,64,3
49,64,1
50,64,3
51,64,4
52,64,4
53,64,2
54,64,4
55,64,3
56,64,2
57,64,2
58,64,3
59,64,2
60,64,2
1,65,2
2,65,2
3,65,5
4,65,5
5,65,3
6,65,5
7,65,5
8,65,5
9,65,5
10,65,5
11,65,5
12,65,5
13,65,3
14,65,3
15,65,2
16,65,4
17,65,4
18,65,5
19,65,5
20,65,5
21,65,5
22,65,4
23,65,2
24,65,1
25,65,5
26,65,5
27,65,5
28,65,5
29,65,5
30,65,5
31,65,5
32,65,4
33,65,5
34,65,5
35,65,5
36,65,2
37,65,3
38,65,5
39,65,5
40,65,4
41,65,5
42,65,5
43,65,5
44,65,5
45,65,5
46,65,5
47,65,5
48,65,5
49,65,5
50,65,5
51,65,5
52,65,5
53,65,5
54,65,5
55,65,5
56,65,5
57,65,5
58,65,5
59,65,5
60,65,5
1,66,5
2,66,5
3,66,5
4,66,5
5,66,5
6,66,3
7,66,3
8,66,4
9,66,3
10,66,3
11,66,4
12,66,3
13,66,4
14,66,4
15,66,4
16,66,3
17,66,5
18,66,4
19,66,3
20,66,3
21,66,2
22,66,4
23,66,3
24,66,3
25,66,4
26,66,4
27,66,3
28,66,3
29,66,4
30,66,5
31,66,3
32,66,5
33,66,4
34,66,3
35,66,3
36,66,3
37,66,3
38,66,2
39,66,3
40,66,3
41,66,4
42,66,5
43,66,5
44,66,4
45,66,5
46,66,4
47,66,4
48,66,3
49,66,3
50,66,3
51,66,3
52,66,4
53,66,3
54,66,2
55,66,4
56,66,3
57,66,3
58,66,2
59,66,5
60,66,3
1,67,2
2,67,2
3,67,5
4,67,3
5,67,3
6,67,2
7,67,5
8,67,1
9,67,5
10,67,5
11,67,4
12,67,5
13,67,5
14,67,4
15,67,5
16,67,2
17,67,1
18,67,3
19,67,3
20,67,3
21,67,1
22,67,3
23,67,3
24,67,3
25,67,4
26,67,5
27,67,1
28,67,2
29,67,5
30,67,5
31,67,5
32,67,1
33,67,5
34,67,1
35,67,1
36,67,4
37,67,2
38,67,5
39,67,1
40,67,1
41,67,3
42,67,5
43,67,5
44,67,5
45,67,5
46,67,1
47,67,5
48,67,1
49,67,5
50,67,5
51,67,5
52,67,1
53,67,3
54,67,5
55,67,2
56,67,1
57,67,1
58,67,5
59,67,1
60,67,3
1,68,3
2,68,3
3,68,5
4,68,5
5,68,5
6,68,5
7,68,5
8,68,2
9,68,5
10,68,3
11,68,3
12,68,1
13,68,3
14,68,4
15,68,5
16,68,5
17,68,3
18,68,2
19,68,4
20,68,5
21,68,1
22,68,5
23,68,5
24,68,5
25,68,5
26,68,5
27,68,5
28,68,5
29,68,5
30,68,5
31,68,4
32,68,4
33,68,4
34,68,1
35,68,1
36,68,1
37,68,1
38,68,1
39,68,1
40,68,1
41,68,3
42,68,5
43,68,5
44,68,5
45,68,5
46,68,5
47,68,5
48,68,2
49,68,5
50,68,3
51,68,5
52,68,2
53,68,3
54,68,5
55,68,5
56,68,2
57,68,2
58,68,2
59,68,1
60,68,1
1,69,2
2,69,4
3,69,1
4,69,1
5,69,4
6,69,3
7,69,5
8,69,4
9,69,3
10,69,5
11,69,5
12,69,5
13,69,4
14,69,2
15,69,3
16,69,3
17,69,1
18,69,2
19,69,2
20,69,3
21,69,1
22,69,1
23,69,1
24,69,5
25,69,4
26,69,2
27,69,3
28,69,5
29,69,2
30,69,4
31,69,3
32,69,5
33,69,5
34,69,4
35,69,4
36,69,3
37,69,2
38,69,2
39,69,1
40,69,1
41,69,2
42,69,4
43,69,5
44,69,4
45,69,1
46,69,2
47,69,3
48,69,3
49,69,1
50,69,5
51,69,5
52,69,3
53,69,2
54,69,1
55,69,5
56,69,2
57,69,1
58,69,4
59,69,3
60,69,4
1,70,5
2,70,5
3,70,4
4,70,3
5,70,4
6,70,3
7,70,3
8,70,3
9,70,4
10,70,4
11,70,5
12,70,5
13,70,2
14,70,2
15,70,3
16,70,3
17,70,1
18,70,1
19,70,4
20,70,1
21,70,5
22,70,5
23,70,2
24,70,4
25,70,2
26,70,2
27,70,1
28,70,2
29,70,1
30,70,1
31,70,2
32,70,3
33,70,4
34,70,3
35,70,2
36,70,5
37,70,1
38,70,4
39,70,5
40,70,1
41,70,3
42,70,4
43,70,5
44,70,5
45,70,3
46,70,2
47,70,1
48,70,1
49,70,2
50,70,4
51,70,5
52,70,5
53,70,4
54,70,1
55,70,4
56,70,1
57,70,2
58,70,2
59,70,3
60,70,3
1,71,3
2,71,3
3,71,3
4,71,3
5,71,3
6,71,3
7,71,3
8,71,3
9,71,3
10,71,3
11,71,3
12,71,3
13,71,3
14,71,3
15,71,3
16,71,3
17,71,3
18,71,3
19,71,3
20,71,3
21,71,3
22,71,3
23,71,3
24,71,3
25,71,3
26,71,3
27,71,3
28,71,3
29,71,3
30,71,3
31,71,3
32,71,3
33,71,3
34,71,3
35,71,3
36,71,3
37,71,3
38,71,3
39,71,3
40,71,3
41,71,3
42,71,3
43,71,3
44,71,1
45,71,3
46,71,3
47,71,3
48,71,3
49,71,3
50,71,3
51,71,3
52,71,3
53,71,3
54,71,3
55,71,3
56,71,3
57,71,3
58,71,3
59,71,3
60,71,3
1,72,4
2,72,3
3,72,4
4,72,4
5,72,4
6,72,4
7,72,5
8,72,4
9,72,5
10,72,5
11,72,5
12,72,5
13,72,5
14,72,5
15,72,5
16,72,5
17,72,5
18,72,5
19,72,5
20,72,5
21,72,5
22,72,5
23,72,5
24,72,5
25,72,5
26,72,5
27,72,5
28,72,5
29,72,5
30,72,5
31,72,4
32,72,4
33,72,4
34,72,4
35,72,4
36,72,4
37,72,4
38,72,4
39,72,4
40,72,4
41,72,4
42,72,4
43,72,4
44,72,4
45,72,5
46,72,4
47,72,4
48,72,4
49,72,4
50,72,4
51,72,4
52,72,4
53,72,4
54,72,4
55,72,4
56,72,4
57,72,4
58,72,4
59,72,4
60,72,4
1,73,5
2,73,5
3,73,5
4,73,5
5,73,5
6,73,5
7,73,5
8,73,3
9,73,5
10,73,5
11,73,5
12,73,4
13,73,4
14,73,5
15,73,5
16,73,2
17,73,4
18,73,4
19,73,4
20,73,5
21,73,1
22,73,5
23,73,5
24,73,5
25,73,5
26,73,5
27,73,3
28,73,5
29,73,2
30,73,5
31,73,5
32,73,5
33,73,5
34,73,5
35,73,5
36,73,5
37,73,3
38,73,5
39,73,5
40,73,3
41,73,5
42,73,3
43,73,4
44,73,5
45,73,5
46,73,5
47,73,5
48,73,5
49,73,5
50,73,5
51,73,5
52,73,5
53,73,5
54,73,5
55,73,5
56,73,5
57,73,5
58,73,5
59,73,5
60,73,5
1,74,5
2,74,3
3,74,5
4,74,5
5,74,5
6,74,5
7,74,2
8,74,4
9,74,2
10,74,4
11,74,4
12,74,4
13,74,5
14,74,2
15,74,2
16,74,5
17,74,5
18,74,5
19,74,4
20,74,2
21,74,4
22,74,3
23,74,3
24,74,2
25,74,3
26,74,1
27,74,3
28,74,2
29,74,3
30,74,4
31,74,3
32,74,2
33,74,4
34,74,1
35,74,2
36,74,4
37,74,2
38,74,2
39,74,5
40,74,5
41,74,3
42,74,4
43,74,2
44,74,3
45,74,3
46,74,4
47,74,5
48,74,2
49,74,2
50,74,3
51,74,4
52,74,4
53,74,4
54,74,4
55,74,5
56,74,2
57,74,2
58,74,1
59,74,2
60,74,3
1,75,5
2,75,4
3,75,5
4,75,5
5,75,5
6,75,5
7,75,5
8,75,5
9,75,5
10,75,5
11,75,3
12,75,1
13,75,1
14,75,2
15,75,2
16,75,5
17,75,5
18,75,5
19,75,5
20,75,5
21,75,5
22,75,5
23,75,5
24,75,3
25,75,5
26,75,5
27,75,5
28,75,5
29,75,5
30,75,5
31,75,5
32,75,4
33,75,5
34,75,1
35,75,4
36,75,1
37,75,3
38,75,3
39,75,2
40,75,2
41,75,5
42,75,5
43,75,5
44,75,2
45,75,2
46,75,4
47,75,2
48,75,3
49,75,4
50,75,3
51,75,5
52,75,4
53,75,3
54,75,3
55,75,5
56,75,2
57,75,2
58,75,1
59,75,1
60,75,2
1,76,5
2,76,5
3,76,4
4,76,4
5,76,4
6,76,2
7,76,5
8,76,5
9,76,5
10,76,5
11,76,5
12,76,5
13,76,5
14,76,5
15,76,5
16,76,2
17,76,1
18,76,3
19,76,4
20,76,4
21,76,2
22,76,4
23,76,4
24,76,4
25,76,2
26,76,1
27,76,5
28,76,5
29,76,5
30,76,5
31,76,4
32,76,5
33,76,5
34,76,3
35,76,4
36,76,2
37,76,3
38,76,4
39,76,2
40,76,1
41,76,4
42,76,5
43,76,5
44,76,3
45,76,4
46,76,4
47,76,5
48,76,5
49,76,5
50,76,5
51,76,5
52,76,5
53,76,5
54,76,5
55,76,5
56,76,5
57,76,4
58,76,5
59,76,2
60,76,5
1,77,5
2,77,5
3,77,5
4,77,5
5,77,5
6,77,5
7,77,4
8,77,4
9,77,4
10,77,4
11,77,4
12,77,4
13,77,3
14,77,3
15,77,3
16,77,3
17,77,3
18,77,3
19,77,2
20,77,2
21,77,2
22,77,2
23,77,2
24,77,2
25,77,1
26,77,1
27,77,1
28,77,1
29,77,1
30,77,1
31,77,1
32,77,1
33,77,2
34,77,2
35,77,3
36,77,3
37,77,4
38,77,4
39,77,5
40,77,5
41,77,3
42,77,3
43,77,2
44,77,2
45,77,1
46,77,1
47,77,4
48,77,4
49,77,5
50,77,5
51,77,5
52,77,5
53,77,3
54,77,3
55,77,1
56,77,1
57,77,2
58,77,2
59,77,4
60,77,4
31,78,4
32,78,3
33,78,3
34,78,3
41,78,5
42,78,4
43,78,5
44,78,5
45,78,5
51,78,5
52,78,5
53,78,5
54,78,5
55,78,4
1,78,5
2,78,4
3,78,3
4,78,4
5,78,3
6,78,3
7,78,4
8,78,2
9,78,4
10,78,4
11,78,3
12,78,1
13,78,4
14,78,4
15,78,5
31,79,3
32,79,3
33,79,4
34,79,4
41,79,4
42,79,5
43,79,5
44,79,5
45,79,5
51,79,4
52,79,4
53,79,4
